time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Event
26:28.,2229,111.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05555725,-0.100296,-1.095734,-14.15424,-8.705353,-48.03845,99.49183,108.8236,25,-0.2765647,0.01112509,0.3246306,-0.3173551,-0.07306242,0.06126697,-0.235065,0.01412101,0.3619573,0.09670997,-0.0556079,-0.002540198,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2230,111.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04646301,-0.01834106,-1.251755,-14.18907,-7.628845,-48.20709,97.51247,106.8443,25,-0.1759939,-0.006940997,0.1367741,-0.3052985,-0.07314921,0.05035329,-0.2228187,0.006633802,0.2375889,0.1383142,-0.02124697,-0.2091843,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:28.,2231,111.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.08726501,-0.1250916,-1.329391,-14.25876,-7.212158,-48.34198,96.95414,106.2859,25,-0.1003791,0.2586449,-0.0102047,-0.301124,-0.0678567,0.05173511,0.1206168,0.3308718,-0.06398967,0.03814238,0.1146393,-0.3086747,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2232,111.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.3005676,0.1739502,-1.19902,-13.84062,-7.281616,-48.27454,96.38013,105.7119,25,0.4885604,-0.4967088,-0.189494,-0.2958601,-0.05494443,0.05701069,0.3427403,-0.366054,0.2328788,0.1105527,-0.1015285,0.03046857,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2233,111.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.3438721,-0.305603,-0.9579163,-14.15424,-7.594147,-47.83609,95.99229,105.3241,25,-0.6071046,0.04651983,-0.9656846,-0.3146393,-0.0745546,0.0748987,-0.2169794,-0.1367644,-0.8723254,-0.3247101,0.1927333,-0.1949811,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2234,111.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1145325,-0.05213928,-1.157288,-14.18907,-7.003784,-47.93729,95.24242,104.5742,25,-0.8716702,0.2849015,-0.2867127,-0.355266,-0.06508986,0.04178993,-1.069117,0.2764213,-0.6881951,-0.1702729,-0.2581337,0.008043285,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2235,111.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05020142,0.3110352,-1.108719,-13.87549,-6.13562,-48.44308,99.60152,108.9333,25,0.1378253,0.1270847,0.08482328,-0.367309,-0.05182673,0.009757992,-0.05023084,0.1504232,0.08931681,0.03234611,0.164131,-0.2261827,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2236,111.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04049683,0.1249695,-0.7186432,-12.89981,-5.927246,-48.24075,99.79194,109.1237,25,0.3962922,-0.008488294,-0.2453959,-0.3684354,-0.04901965,0.03645309,0.4966592,-0.03044479,-0.2112277,0.1062642,0.2825998,0.1271025,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2237,111.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03892517,-0.1275177,-0.5912323,-12.48164,-6.552338,-48.57797,101.8815,111.2134,25,0.08303177,0.01875025,-0.1530785,-0.3768543,-0.04817989,0.05270611,0.2423906,0.03656461,-0.1719182,0.05776844,0.04020002,0.3643806,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2238,111.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03318787,-0.1417236,-0.7457581,-11.88927,-7.559418,-48.34195,103.7025,113.0343,25,0.01849619,0.01448493,-0.02654453,-0.3830508,-0.04716477,0.0593757,0.07204195,0.006356912,-0.05071679,0.0672058,-0.0863501,0.3332025,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2239,111.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.005584717,-0.1760864,-1.04483,-11.68021,-7.906677,-48.20709,104.6973,114.0291,25,-0.05470053,0.1861933,0.05926945,-0.382755,-0.04481694,0.06185953,0.008499338,0.1132352,0.03786041,0.06804694,-0.06749815,0.137054,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2240,112,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.09213257,-0.2299652,-1.251984,-11.40143,-7.837219,-48.0722,103.4915,112.8233,25,-0.01227717,0.3189852,0.08550584,-0.3797008,-0.03612519,0.06238159,0.06371975,0.2850147,0.08695729,-0.009241009,-0.1244722,-0.1299156,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2241,112.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.09246826,-0.02992249,-1.318039,-11.01811,-6.969086,-48.03848,100.2454,109.5772,25,-0.07852756,0.1728546,-0.2223841,-0.3774073,-0.02212882,0.06121394,-0.01853435,0.1402979,-0.09293322,-0.08710632,-0.1594511,-0.1979334,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2242,112.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05084229,-0.1183319,-1.237457,-10.53027,-6.552368,-48.17337,98.95068,108.2825,25,0.1289292,0.4056367,-0.05787076,-0.3873818,-0.004409763,0.06799802,0.1572944,0.5320916,-0.1275083,0.01151015,0.0542585,-0.5395368,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2243,112.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1480408,0.1594849,-1.096542,-9.833359,-6.621796,-48.3757,98.52476,107.8566,25,0.4045739,-0.04775021,-0.4892837,-0.395337,0.005008205,0.08115229,0.4953812,-0.05371038,-0.3779004,0.1652659,0.1015863,0.03177642,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2244,112.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.305954,-0.02680969,-1.107101,-9.101593,-7.073212,-48.54431,99.77826,109.1101,25,-0.1461948,-0.08066528,-0.2748116,-0.4188128,0.00480039,0.09724507,0.01227975,-0.04941816,-0.3263468,0.2076094,0.01422139,-0.03133211,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2245,112.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.3350372,-0.007553101,-1.075821,-9.101593,-7.559357,-48.34198,101.441,110.7728,25,-0.4577127,-0.4001493,0.4051837,-0.4238866,-0.001209294,0.08645073,-0.426249,-0.2628085,0.1288664,0.3014215,0.06614045,-0.08227225,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2246,112.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.01498413,0.1554413,-0.9816589,-9.51973,-7.142639,-48.00479,103.2281,112.5599,25,0.1132208,-0.4784545,0.5067407,-0.4001103,-0.0259569,0.06999338,-0.0186544,-0.4885827,0.5455477,0.1911279,0.162847,-0.0488356,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2247,112.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.08004761,-0.02648926,-0.6956177,-10.39088,-6.760681,-47.76874,103.0144,112.3462,25,0.3866833,-0.2110345,0.1530457,-0.3808211,-0.04552401,0.08299445,0.4778458,-0.3208206,0.3023597,-0.004681922,0.2320386,0.08214961,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2248,112.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.0125885,-0.2086029,-0.6763763,-10.98326,-6.934326,-47.93738,100.2405,109.5723,25,0.01236506,-0.1039157,0.0802975,-0.3721199,-0.05644756,0.1020076,0.1650974,-0.114134,0.07604554,-0.00433101,-0.02550382,0.3492506,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2249,112.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02726746,-0.1912689,-0.779953,-11.19235,-7.14267,-47.46521,99.62505,108.9569,25,-0.3351189,0.04828045,0.2975363,-0.366004,-0.06120377,0.09910458,-0.1913794,-0.06083669,0.2247934,0.09055904,-0.1161912,0.3059741,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2250,112.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1296387,-0.04833984,-1.00769,-11.1575,-6.552338,-47.22919,99.29395,108.6258,25,-0.1189512,0.03175021,0.3991708,-0.3487736,-0.05937131,0.08577038,-0.1320245,0.08896773,0.4009031,0.09105495,-0.049314,0.1345221,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:29.,2251,112.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1010284,-0.10849,-1.123489,-11.33173,-6.448151,-46.65591,98.55209,107.8839,25,-0.1955991,-0.2083303,0.1496491,-0.3289323,-0.06613138,0.08306769,-0.03455704,-0.2112398,0.2783446,0.2269271,0.009256974,-0.1039541,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2252,112.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.005203247,-0.03215027,-1.186432,-11.68019,-5.892548,-46.11636,97.22794,106.5598,25,-0.2794143,-0.1001008,0.1136302,-0.3223757,-0.07511475,0.07606467,-0.2267797,-0.1521876,0.1186517,0.1190929,-0.03294116,-0.1417353,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2253,112.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.07658386,-0.2214966,-0.9497223,-11.4711,-5.684235,-46.11636,97.7563,107.0881,25,-0.1220215,-0.01468494,0.295433,-0.3159695,-0.06429429,0.07312062,-0.1363122,0.2220853,0.2069237,-0.03659917,0.04525397,-0.6654994,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2254,112.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.321228,0.04614258,-1.156876,-11.1575,-5.232788,-46.41986,95.85204,105.1839,25,0.03539101,-0.4366652,-0.5875695,-0.3059329,-0.07597191,0.08057193,0.3978164,-0.4961657,-0.04898486,0.1824794,0.1425423,-0.190598,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2255,112.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.215744,-0.2750092,-0.9626007,-11.12265,-5.267517,-46.58847,94.81655,104.1484,25,-1.125845,0.1611101,-0.8217804,-0.3425973,-0.0887569,0.07357934,-0.8730791,0.0546927,-0.8937879,-0.2772,-0.1141549,0.001440503,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2256,112.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.07685852,0.1986694,-1.214905,-10.98326,-4.989655,-46.52106,96.73583,106.0676,25,-0.4198394,0.1979267,-0.05771097,-0.3732465,-0.07740752,0.03123796,-0.8784112,0.2870722,-0.3292961,-0.08916561,-0.07948489,-0.08339115,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2257,112.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.07182312,0.3283081,-1.030106,-10.7045,-4.295135,-46.52106,103.3919,112.7237,25,0.3875557,-0.005913549,-0.1089007,-0.3769054,-0.0691705,0.02065693,0.309503,0.01647928,-0.03476767,0.1033261,0.3735607,-0.2188365,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2258,112.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05891418,0.0974884,-0.7107086,-9.798508,-3.600647,-46.45361,101.2625,110.5943,25,0.3255605,0.02020753,-0.3124024,-0.3835137,-0.07063374,0.04199403,0.4866888,-0.05604498,-0.2968598,0.1457691,0.2882891,0.125518,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2259,112.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.04626465,-0.1797943,-0.621521,-9.345505,-3.774261,-46.41989,98.09958,107.4314,25,0.06240372,0.08124026,-0.1413939,-0.3964391,-0.06805917,0.06054659,0.1827566,0.08351345,-0.1711547,0.09948298,-0.02229984,0.3926005,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2260,113,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.003982544,-0.1533508,-0.7869263,-8.997055,-4.190979,-46.68967,98.2038,107.5356,25,-0.1778968,-0.01436909,-0.1532378,-0.4014654,-0.06514646,0.06225041,-0.06899886,0.03079086,-0.110749,0.09831475,-0.1367491,0.370656,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2261,113.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.06227112,-0.1231995,-1.086212,-8.787964,-4.538239,-46.21753,100.3693,109.7011,25,-0.2037819,0.08847527,-0.15385,-0.4100217,-0.06443915,0.0554875,-0.1511002,0.03638244,-0.1632158,0.07059734,-0.08060359,0.06554151,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2262,113.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.08430481,-0.1860809,-1.251251,-8.613739,-4.295105,-45.91403,99.45747,108.7893,25,-0.165638,0.2079359,0.04523353,-0.4137917,-0.05747944,0.05076561,-0.06523068,0.2433687,0.01279086,-0.007750728,-0.07623984,-0.1334461,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2263,113.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.05885315,0.04187012,-1.463364,-8.265289,-4.364563,-45.57684,100.3966,109.7284,25,0.1844303,0.1962193,-0.1315333,-0.4135686,-0.04827281,0.04618268,0.01964498,0.1118676,-0.08038633,-0.05862417,-0.09245983,-0.2910635,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2264,113.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.136322,0.06034851,-1.094971,-7.812302,-4.538208,-46.0152,99.12501,108.4568,25,0.343613,-0.0336525,-0.1839571,-0.4191045,-0.03673425,0.06110502,0.3178976,0.2509046,-0.1662875,0.006368754,0.1318983,-0.6483832,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2265,113.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1105042,0.1382294,-1.12384,-7.707764,-5.684174,-45.98151,98.74998,108.0818,25,0.6583566,0.08203042,-0.2636149,-0.4288755,-0.03799915,0.08795343,0.7205129,-0.04221433,-0.2532667,0.225511,0.3275709,-0.005210111,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2266,113.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1649323,-0.06236267,-0.9585266,-6.766937,-7.10791,-45.81293,101.6279,110.9597,25,-0.3334597,0.1691078,0.04805754,-0.4386389,-0.02789019,0.113579,0.1281891,0.213512,-0.1104241,0.1380127,0.09244572,-0.01262791,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2267,113.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.3295593,-0.07809448,-1.034058,-6.488159,-7.246796,-46.01523,102.5186,111.8504,25,-0.5503148,-0.3442799,0.6001676,-0.4302156,-0.02404694,0.09367875,-0.6085497,-0.1340204,0.4524204,0.2513714,-0.09406502,0.0874143,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2268,113.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.05484009,0.2090759,-0.968338,-7.010849,-6.031372,-45.91406,101.476,110.8078,25,0.1673214,-0.3751078,0.4751705,-0.3989513,-0.04581947,0.07347474,0.03961016,-0.4170212,0.5493029,0.1807354,0.2270036,-0.02040735,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2269,113.45,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03770447,-0.01470947,-0.6988373,-7.42897,-5.753601,-45.57684,100.7046,110.0364,25,0.3672968,-0.2133112,0.1408588,-0.3812505,-0.06052173,0.08846993,0.4978945,-0.2281756,0.2514166,0.05658613,0.2406831,0.1299007,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2270,113.5,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.02198792,-0.1990509,-0.6262207,-7.95166,-5.718872,-45.67804,97.1866,106.5184,25,0.03864193,-0.1823187,0.113431,-0.3750435,-0.06800897,0.1018742,0.3134801,-0.2009435,0.1184984,0.02989975,0.08698856,0.2936783,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:30.,2271,113.55,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.09617615,-0.1878052,-0.8078613,-8.683411,-5.961975,-45.84665,94.68943,104.0212,25,-0.2660288,-0.2540336,0.3911401,-0.3620445,-0.08091957,0.09913958,-0.2207081,-0.1863512,0.3606483,0.1755272,-0.1279667,0.3004273,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2272,113.6,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.0617218,-0.0050354,-1.075577,-9.310608,-5.684174,-45.77917,95.10941,104.4412,25,0.03762141,-0.2152247,0.2863846,-0.3421674,-0.09615654,0.09045391,0.06166904,-0.2389479,0.3262714,0.1432539,-0.02259969,0.113351,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2273,113.65,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.06526184,-0.1211548,-1.126205,-10.49536,-5.545258,-45.17218,94.09524,103.427,25,-0.2132018,-0.162921,0.2846922,-0.3299117,-0.1064253,0.09069354,-0.06465957,-0.2048724,0.2625434,0.1957538,0.02770305,-0.1146944,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2274,113.7,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.001251221,-0.02638245,-1.223923,-11.0529,-5.614685,-45.03729,94.38879,103.7206,25,0.0200813,0.007262707,0.28045,-0.3138859,-0.1162068,0.0805188,-0.1248339,-0.1126866,0.3439561,0.1506497,-0.04949676,-0.18228,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2275,113.75,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.03526306,-0.2153625,-1.051392,-10.94838,-5.510498,-44.66638,95.05876,104.3906,25,-0.05621081,-0.225317,0.4695731,-0.3032731,-0.1101808,0.08340856,-0.08122714,0.2545688,0.2265576,0.003176201,0.06397899,-0.6220527,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2276,113.8,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.272934,0.1532898,-1.257126,-11.40137,-5.614716,-45.03735,92.7692,102.101,25,0.44759,-0.7480247,-0.2502359,-0.2846048,-0.1276243,0.0897958,0.5571294,-0.765081,0.05840857,0.2108871,0.09817432,-0.1341689,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2277,113.85,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.4197998,-0.2834015,-0.9251862,-12.20282,-6.274506,-44.59897,92.28678,101.6186,25,-0.874699,0.1136496,-0.9216194,-0.3074316,-0.149186,0.1015208,-0.2914069,-0.2400045,-0.9349974,-0.2814686,-0.002062359,-0.02306568,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2278,113.9,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1430054,0.07524109,-1.179489,-12.55128,-6.066162,-44.53156,95.86022,105.192,25,-0.8260998,0.2038895,-0.2413705,-0.3550478,-0.1386691,0.06300825,-0.9278888,0.2227205,-0.4030035,-0.1202737,-0.2209385,-0.01234267,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2279,113.95,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.008010864,0.3506775,-1.088058,-12.62097,-5.649475,-44.66644,100.4516,109.7834,25,0.3174978,0.003259177,-0.1033067,-0.3629583,-0.1326482,0.0436565,-0.03896578,0.02810179,-0.02596092,0.01241308,0.258166,-0.2550754,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2280,114,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.01589966,-0.01171875,-0.6634827,-12.09828,-5.892548,-45.17227,100.3398,109.6716,25,0.4205483,0.05971606,-0.2250174,-0.3673056,-0.1315546,0.06525848,0.507749,0.0415156,-0.2186165,0.1622989,0.3807792,-0.01796843,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2281,114.05,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.03285217,-0.1628113,-0.5870819,-11.85437,-6.691254,-45.07111,102.2195,111.5513,25,0.1562232,0.0609041,-0.04166249,-0.3734928,-0.1273739,0.087334,0.2995078,0.0568461,-0.08938058,0.1378676,-0.02718738,0.4018759,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2282,114.1,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.01187134,-0.2135773,-0.6555328,-11.64529,-7.246826,-45.13858,102.0793,111.4111,25,-0.07800665,0.0910604,-0.07216261,-0.3744456,-0.1243732,0.09556655,0.06871817,0.08577949,-0.04613838,0.1544011,-0.06453674,0.401673,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2283,114.15,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.06381226,-0.1937714,-0.9666595,-11.61044,-7.767761,-44.96994,103.6163,112.9481,25,-0.3605747,0.1400157,0.01540186,-0.3787088,-0.1182817,0.08835164,-0.2504874,0.1130524,-0.000985952,0.07726262,-0.08258541,0.146351,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2284,114.2,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1751862,-0.2344818,-1.206268,-11.40137,-7.767761,-45.77933,104.9614,114.2932,25,-0.3421954,0.2229495,0.08160245,-0.3771681,-0.1096172,0.07484623,-0.2876805,0.2722397,0.1189303,-0.02430082,-0.1509469,-0.02419619,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2285,114.25,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.1578369,-0.02284241,-1.325668,-11.26198,-7.073212,-46.11652,102.7535,112.0854,25,0.03979056,0.2903306,-0.1581747,-0.3772467,-0.09808517,0.06278162,-0.04757847,0.2016148,-0.1101752,-0.03700007,-0.1028022,-0.2608565,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2286,114.3,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,-0.09506226,-0.02774048,-1.690353,-10.56506,-6.656494,-46.72354,102.6723,112.0041,25,0.3925148,0.195626,-0.06868905,-0.3817164,-0.07834663,0.07828189,0.4703428,0.5733073,-0.07862242,-0.08440299,0.1591804,-0.4179858,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2287,114.35,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1280975,0.1820526,-0.952774,-9.589386,-7.420471,-46.85843,101.2201,110.5519,25,0.214654,0.1616392,-0.4019011,-0.3889185,-0.06918274,0.1040737,0.4452544,0.0481171,-0.3676525,0.1949895,0.2297099,0.1008068,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26:31.,2288,114.4,40.44423,-79.9465,272.5041,-1,-1,10.18745,65,1511130357,0.1918793,-0.1535797,-0.9453583,-8.509186,-8.566437,-47.2294,103.4684,112.8002,25,-0.4088104,0.3371109,-0.0147667,-0.4001394,-0.06076424,0.1075304,-0.1807456,0.3090068,-0.2794103,0.1998109,0.2124563,-0.1008725,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
